Date,Location ISO Code,Location,New Cases,New Deaths
28/06/20,ID-BE,Bengkulu,0,0
28/06/20,ID-JK,DKI Jakarta,125,1
28/06/20,ID-YO,Daerah Istimewa Yogyakarta,2,0
28/06/20,ID-GO,Gorontalo,0,0
28/06/20,IDN,Indonesia,1198,34
28/06/20,ID-JA,Jambi,0,0
28/06/20,ID-JB,Jawa Barat,25,0
28/06/20,ID-JT,Jawa Tengah,188,0
28/06/20,ID-JI,Jawa Timur,330,18
28/06/20,ID-KB,Kalimantan Barat,0,0
28/06/20,ID-KS,Kalimantan Selatan,73,4
28/06/20,ID-KT,Kalimantan Tengah,12,0
28/06/20,ID-KI,Kalimantan Timur,9,0
28/06/20,ID-KU,Kalimantan Utara,0,0
28/06/20,ID-BB,Kepulauan Bangka Belitung,0,0
28/06/20,ID-KR,Kepulauan Riau,2,0
28/06/20,ID-LA,Lampung,0,0
28/06/20,ID-MA,Maluku,6,0
28/06/20,ID-MU,Maluku Utara,11,0
28/06/20,ID-NB,Nusa Tenggara Barat,36,3
28/06/20,ID-NT,Nusa Tenggara Timur,0,0
28/06/20,ID-PA,Papua,26,0
28/06/20,ID-PB,Papua Barat,2,0
28/06/20,ID-RI,Riau,1,0
28/06/20,ID-SR,Sulawesi Barat,1,0
28/06/20,ID-SN,Sulawesi Selatan,192,4
28/06/20,ID-ST,Sulawesi Tengah,2,0
28/06/20,ID-SG,Sulawesi Tenggara,0,0
28/06/20,ID-SA,Sulawesi Utara,32,2
28/06/20,ID-SB,Sumatera Barat,3,0
28/06/20,ID-SS,Sumatera Selatan,50,0
28/06/20,ID-SU,Sumatera Utara,20,0
29/06/20,ID-AC,Aceh,0,0
29/06/20,ID-BA,Bali,30,0
29/06/20,ID-BT,Banten,2,0
29/06/20,ID-BE,Bengkulu,0,1
29/06/20,ID-JK,DKI Jakarta,125,0
29/06/20,ID-YO,Daerah Istimewa Yogyakarta,0,0
29/06/20,ID-GO,Gorontalo,0,0
29/06/20,IDN,Indonesia,1082,51
29/06/20,ID-JA,Jambi,0,0
29/06/20,ID-JB,Jawa Barat,45,0
29/06/20,ID-JT,Jawa Tengah,198,0
29/06/20,ID-JI,Jawa Timur,297,32
29/06/20,ID-KB,Kalimantan Barat,0,0
29/06/20,ID-KS,Kalimantan Selatan,39,4
29/06/20,ID-KT,Kalimantan Tengah,47,0
29/06/20,ID-KI,Kalimantan Timur,7,0
29/06/20,ID-KU,Kalimantan Utara,3,0
29/06/20,ID-BB,Kepulauan Bangka Belitung,3,0
29/06/20,ID-KR,Kepulauan Riau,0,0
29/06/20,ID-LA,Lampung,0,0
29/06/20,ID-MA,Maluku,15,0
29/06/20,ID-MU,Maluku Utara,0,0
29/06/20,ID-NB,Nusa Tenggara Barat,14,6
29/06/20,ID-NT,Nusa Tenggara Timur,0,0
29/06/20,ID-PA,Papua,3,0
29/06/20,ID-PB,Papua Barat,1,1
29/06/20,ID-RI,Riau,2,0
29/06/20,ID-SR,Sulawesi Barat,0,0
29/06/20,ID-SN,Sulawesi Selatan,188,1
29/06/20,ID-ST,Sulawesi Tengah,0,0
29/06/20,ID-SG,Sulawesi Tenggara,2,0
29/06/20,ID-SA,Sulawesi Utara,25,4
29/06/20,ID-SB,Sumatera Barat,0,0
29/06/20,ID-SS,Sumatera Selatan,23,2
29/06/20,ID-SU,Sumatera Utara,13,0
30/06/20,ID-AC,Aceh,1,1
30/06/20,ID-BA,Bali,49,1
30/06/20,ID-BT,Banten,9,0
30/06/20,ID-BE,Bengkulu,0,1
30/06/20,ID-JK,DKI Jakarta,190,7
30/06/20,ID-YO,Daerah Istimewa Yogyakarta,7,0
30/06/20,ID-GO,Gorontalo,6,2
30/06/20,IDN,Indonesia,1293,71
30/06/20,ID-JA,Jambi,0,0
30/06/20,ID-JB,Jawa Barat,81,1
30/06/20,ID-JT,Jawa Tengah,153,0
30/06/20,ID-JI,Jawa Timur,331,30
30/06/20,ID-KB,Kalimantan Barat,0,0
30/06/20,ID-KS,Kalimantan Selatan,106,3
30/06/20,ID-KT,Kalimantan Tengah,13,2
30/06/20,ID-KI,Kalimantan Timur,8,0
30/06/20,ID-KU,Kalimantan Utara,2,0
30/06/20,ID-BB,Kepulauan Bangka Belitung,0,0
30/06/20,ID-KR,Kepulauan Riau,0,0
30/06/20,ID-LA,Lampung,2,0
30/06/20,ID-MA,Maluku,16,1
30/06/20,ID-MU,Maluku Utara,9,0
30/06/20,ID-NB,Nusa Tenggara Barat,21,1
30/06/20,ID-NT,Nusa Tenggara Timur,0,0
30/06/20,ID-PA,Papua,51,8
30/06/20,ID-PB,Papua Barat,2,0
30/06/20,ID-RI,Riau,0,0
30/06/20,ID-SR,Sulawesi Barat,1,0
30/06/20,ID-SN,Sulawesi Selatan,89,4
30/06/20,ID-ST,Sulawesi Tengah,3,0
30/06/20,ID-SG,Sulawesi Tenggara,18,0
30/06/20,ID-SA,Sulawesi Utara,27,1
30/06/20,ID-SB,Sumatera Barat,1,0
30/06/20,ID-SS,Sumatera Selatan,26,7
30/06/20,ID-SU,Sumatera Utara,71,1
